%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1596461480824352614,213,1596460745360362064,map,-0.32499936223,-7.86966514587,0.0814781934023,-0.00862147424761,0.064463767878,-0.634901439944,-0.769850800071
1596461480824360247,214,1596460745899390658,map,-0.332401305437,-7.40120029449,0.0725027471781,0.000373260738066,0.0767715487212,-0.627483118979,-0.774836063551
1596461481615067803,215,1596460746379487377,map,-0.317030638456,-7.04017829895,0.0693025439978,0.00384180047958,0.0720958586796,-0.624207516197,-0.77791542243
1596461481632178848,216,1596460746879436231,map,-0.226569354534,-6.60687208176,0.0995123237371,-0.0129682797171,0.0671162116302,-0.640631429095,-0.764799718824
1596461482101845640,217,1596460747359513262,map,-0.230577588081,-6.25175857544,0.0871221423149,-0.00684221922203,0.0716380426978,-0.63836344299,-0.766363679677
1596461483071744215,218,1596460747879462584,map,-0.229929566383,-5.82576942444,0.128169581294,-0.0103939751779,0.0769004109693,-0.624013096788,-0.777551250472
1596461483111326338,219,1596460748399253782,map,-0.168030917645,-5.46582889557,0.128363862634,-0.0188233538517,0.0748247983698,-0.620302394629,-0.780558691013
1596461484056547874,220,1596460748899075917,map,-0.1681625247,-5.15692520142,0.158734992146,-0.0178642943908,0.0783582932827,-0.641167026938,-0.7631812946
1596461484091536582,221,1596460749379409250,map,-0.197721481323,-4.7573223114,0.140738770366,-0.0153043088427,0.0753269699744,-0.634955609211,-0.768715161849
1596461484619875996,222,1596460749899089250,map,-0.22591227293,-4.44854831696,0.150246158242,-0.0209351940368,0.0777548051116,-0.617117592885,-0.782739921356
1596461485590108688,223,1596460750399294771,map,-0.190422356129,-4.10318040848,0.134333923459,-0.0288631081649,0.0894376977468,-0.637188913586,-0.764956278236
1596461485599502816,224,1596460750879496854,map,-0.195450723171,-3.74838829041,0.0941358059645,-0.0166739919903,0.0784467294558,-0.646890994336,-0.758353565348
1596461486102798128,225,1596460751359547114,map,-0.244054496288,-3.4090256691,0.0941476821899,-0.0107048080563,0.062670159815,-0.634347191707,-0.770429424754
1596461487125519193,226,1596460751878536229,map,-0.184957921505,-3.05147767067,0.0239097476006,-0.00813368755299,0.0605259077864,-0.633993936829,-0.770922918117
1596461487129042941,227,1596460752359655135,map,-0.166150033474,-2.77634239197,-0.00476580858231,-0.00254655884697,0.0609888722982,-0.646694624223,-0.760302528929
1596461487616631313,228,1596460752899021697,map,-0.169161856174,-2.38030266762,-0.0398036986589,-0.00149725734477,0.0536017323816,-0.636903936064,-0.769076061734
1596461488592587496,229,1596460753359475186,map,-0.164497375488,-2.084867239,-0.047086559236,-0.00115308145054,0.0582033682007,-0.627234286081,-0.776651909608
1596461489174401583,230,1596460753899035134,map,-0.128092050552,-1.67913413048,-0.0344713926315,-0.00607361725764,0.0535866580776,-0.643440676593,-0.763593921503
1596461489174448100,231,1596460754359552686,map,-0.156794369221,-1.36604845524,-0.0849740952253,0.00233606435299,0.0518171230946,-0.651538239318,-0.756840439765
1596461490110387275,232,1596460754898995030,map,-0.217252194881,-0.985183000565,-0.102209478617,-0.0135836424594,0.0691855612499,-0.619121128822,-0.782123948373
